created_at,level_date,symbol,price,strategy,category,engagement,score,level_type,session_context,volume,delta,hit_count,time_spent_mins,last_hit_timestamp,note
2025-11-03 09:36:09,2025-11-03,ES.v.0,6893.5,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,6.659836065573771,SELLING_TAIL,AM_SESSION,44342,0,1110,86.63,2025-12-31 16:26:13,"Tail (65t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-11-04 16:29:56,2025-11-04,ES.v.0,6801.0,REVERSAL_ENTRY,SUPER_WALL,LONG_DEFENSE,10.0,BID_ABSORPTION,PM_SESSION,88748,0,1576,117.26,2025-12-17 13:25:57,Vol: 17202 | Ratio: 0.00 + WALL
2025-11-04 16:29:56,2025-11-04,ES.v.0,6802.5,REVERSAL_ENTRY,SUPER_WALL,LONG_DEFENSE,7.612138568766821,BID_ABSORPTION,PM_SESSION,51650,0,1627,105.3,2025-12-17 13:13:49,Vol: 18869 | Ratio: 0.00 + SUPER_WALL
2025-11-04 10:38:56,2025-11-04,ES.v.0,6846.25,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,2.2427713753364156,SELLING_TAIL,AM_SESSION,12239,0,4613,407.42,2025-12-19 09:30:22,"Tail (13t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-11-04 14:43:16,2025-11-04,ES.v.0,6795.0,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,0.7763439376164516,GAP_ZONE,PM_SESSION,1857,363,1282,98.83,2025-12-17 16:17:45,"Gap (4t) [WEAK: Vol=LOW, Δ=WEAK, Time=LATE] [PM_WEAK]"
2025-11-05 16:29:59,2025-11-05,ES.v.0,6852.0,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,PM_SESSION,98327,0,3570,294.47,2025-12-19 09:30:59,Vol: 15869 | Ratio: 0.00 + WALL
2025-11-05 16:29:59,2025-11-05,ES.v.0,6825.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,2.990854958697266,MAGNET,PM_SESSION,32667,0,2793,177.46,2025-12-18 16:12:50,Vol: 16695 | Ratio: 0.00 + MAGNET
2025-11-05 09:35:23,2025-11-05,ES.v.0,6809.25,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,2.0532907933599733,BUYING_TAIL,AM_SESSION,102619,27,1581,100.74,2025-12-17 13:09:27,"Tail (79t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-11-06 16:29:59,2025-11-06,ES.v.0,6760.75,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,AM_SESSION,40037,0,1658,117.01,2025-11-25 14:50:08,Vol: 13660 | Ratio: 0.00 + MAGNET
2025-11-06 16:29:59,2025-11-06,ES.v.0,6750.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,8.180822157945483,MAGNET,PM_SESSION,28261,0,929,46.74,2025-11-25 12:03:41,Vol: 14563 | Ratio: 0.00 + MAGNET
2025-11-06 09:51:27,2025-11-06,ES.v.0,6801.0,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,5.697256551845035,SELLING_TAIL,AM_SESSION,141058,0,1355,99.28,2025-12-17 13:25:57,"Tail (83t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-11-06 12:26:42,2025-11-06,ES.v.0,6736.5,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,4.3825050398807965,BUYING_TAIL,AM_SESSION,3874,47,1026,59.36,2025-11-25 11:47:17,"Tail (13t) [MODERATE: Vol=LOW, Δ=WEAK, Time=MIDDAY]"
2025-11-07 16:29:59,2025-11-07,ES.v.0,6753.25,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,PM_SESSION,10026,0,819,42.68,2025-11-25 12:08:59,Vol: 10026 | Ratio: 0.00
2025-11-07 16:29:59,2025-11-07,ES.v.0,6697.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,8.023878437047756,MAGNET,AM_SESSION,30598,0,1157,67.2,2025-11-25 10:23:14,Vol: 10434 | Ratio: 0.00 + MAGNET
2025-11-07 16:29:59,2025-11-07,ES.v.0,6680.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,5.025325615050651,MAGNET,AM_SESSION,10511,0,1238,52.46,2025-11-25 09:50:35,Vol: 10511 | Ratio: 0.00
2025-11-07 16:00:14,2025-11-07,ES.v.0,6755.75,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,3.61794500723589,SELLING_TAIL,PM_SESSION,33916,0,1497,81.16,2025-11-25 14:41:23,"Tail (28t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=LATE]"
2025-11-07 12:07:07,2025-11-07,ES.v.0,6656.0,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,2.0350940665701884,GAP_ZONE,PM_SESSION,4344,38,1807,96.4,2025-11-24 09:56:00,"Gap (6t) [MODERATE: Vol=LOW, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-11-07 15:44:37,2025-11-07,ES.v.0,6749.0,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,2.170767004341534,GAP_ZONE,PM_SESSION,50891,0,789,39.48,2025-11-25 12:02:44,"Gap (33t) [WEAK: Vol=HIGH, Δ=WEAK, Time=LATE]"
2025-11-10 16:29:59,2025-11-10,ES.v.0,6857.0,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,PM_SESSION,100533,0,3582,273.24,2025-12-19 09:38:27,Vol: 20049 | Ratio: 0.00 + SUPER_WALL
2025-11-10 16:29:59,2025-11-10,ES.v.0,6860.0,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,4.307500286927579,ASK_ABSORPTION,PM_SESSION,34607,0,3345,237.51,2025-12-19 09:41:30,Vol: 12419 | Ratio: 0.00 + WALL
2025-11-10 16:29:59,2025-11-10,ES.v.0,6858.5,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,2.6727304028463212,ASK_ABSORPTION,PM_SESSION,11097,0,3306,247.74,2025-12-19 09:38:40,Vol: 11097 | Ratio: 0.00
2025-11-10 11:40:42,2025-11-10,ES.v.0,6794.75,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,1.4346378973946974,BUYING_TAIL,AM_SESSION,1922,8,996,87.06,2025-12-17 16:17:59,"Tail (9t) [MODERATE: Vol=LOW, Δ=WEAK, Time=MIDDAY]"
2025-11-10 15:48:24,2025-11-10,ES.v.0,6865.5,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,0.8607827384368184,GAP_ZONE,PM_SESSION,4459,0,2831,258.2,2025-12-19 09:43:10,"Gap (4t) [WEAK: Vol=LOW, Δ=WEAK, Time=LATE]"
2025-11-11 16:29:59,2025-11-11,ES.v.0,6873.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,7.0,ASK_ABSORPTION,PM_SESSION,126860,0,2464,159.96,2025-12-19 11:02:55,Vol: 21133 | Ratio: 0.00 + SUPER_WALL [RECLASS: CHOP]
2025-11-11 16:29:59,2025-11-11,ES.v.0,6874.75,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,3.6154106216283752,ASK_ABSORPTION,PM_SESSION,25628,0,2427,169.0,2025-12-19 11:05:06,Vol: 12823 | Ratio: 0.00 + WALL
2025-11-11 12:44:21,2025-11-11,ES.v.0,6860.75,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,0.57878026193941,GAP_ZONE,PM_SESSION,21308,0,3580,242.46,2025-12-19 09:41:32,"Gap (25t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY] [RECLASS: CHOP] [PM_WEAK]"
2025-11-12 16:29:59,2025-11-12,ES.v.0,6878.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,19565,0,1781,110.61,2025-12-19 11:51:24,Vol: 19565 | Ratio: 0.00
2025-11-12 16:29:59,2025-11-12,ES.v.0,6876.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,9.96626180836707,MAGNET,PM_SESSION,18870,0,1731,114.91,2025-12-19 11:51:10,Vol: 18870 | Ratio: 0.00
2025-11-12 09:31:08,2025-11-12,ES.v.0,6885.5,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,8.771929824561402,SELLING_TAIL,AM_SESSION,56309,0,1342,97.3,2025-12-19 15:59:58,"Tail (30t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-11-12 11:49:17,2025-11-12,ES.v.0,6854.0,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,6.747638326585696,BUYING_TAIL,AM_SESSION,3499,34,3529,303.22,2025-12-19 09:31:05,"Tail (9t) [MODERATE: Vol=LOW, Δ=WEAK, Time=MIDDAY]"
2025-11-13 16:29:59,2025-11-13,ES.v.0,6760.5,REVERSAL_ENTRY,SUPER_WALL,LONG_DEFENSE,10.0,BID_ABSORPTION,PM_SESSION,91890,0,981,74.88,2025-11-25 14:50:00,Vol: 12481 | Ratio: 0.00 + SUPER_WALL
2025-11-13 16:29:59,2025-11-13,ES.v.0,6758.0,REVERSAL_ENTRY,SUPER_WALL,LONG_DEFENSE,8.00443585077343,BID_ABSORPTION,PM_SESSION,68512,0,1108,63.71,2025-11-25 14:43:42,Vol: 12646 | Ratio: 0.00 + WALL
2025-11-13 16:29:59,2025-11-13,ES.v.0,6762.0,REVERSAL_ENTRY,SUPER_WALL,LONG_DEFENSE,5.220512966333031,BID_ABSORPTION,PM_SESSION,24522,0,1118,78.64,2025-12-16 13:03:35,Vol: 12308 | Ratio: 0.00 + SUPER_WALL
2025-11-13 16:29:59,2025-11-13,ES.v.0,6759.25,REVERSAL_ENTRY,WALL,LONG_DEFENSE,2.6231232939035487,BID_ABSORPTION,PM_SESSION,10144,0,1015,67.81,2025-11-25 14:49:16,Vol: 10144 | Ratio: 0.00
2025-11-13 13:17:55,2025-11-13,ES.v.0,6779.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,0.5598128980891719,GAP_ZONE,PM_SESSION,15000,0,1182,75.22,2025-12-17 16:00:08,"Gap (12t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY] [RECLASS: CHOP] [PM_WEAK]"
2025-11-13 10:45:31,2025-11-13,ES.v.0,6813.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,0.7464171974522292,GAP_ZONE,AM_SESSION,32080,114,1475,110.43,2025-12-18 12:27:08,"Gap (30t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=EARLY] [RECLASS: CHOP]"
2025-11-13 10:16:30,2025-11-13,ES.v.0,6850.0,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,1.0663102820746133,GAP_ZONE,AM_SESSION,1908,0,3672,330.23,2025-12-19 09:30:28,"Gap (5t) [MODERATE: Vol=LOW, Δ=WEAK, Time=EARLY]"
2025-11-14 16:29:59,2025-11-14,ES.v.0,6785.0,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,AM_SESSION,46121,0,857,69.18,2025-12-17 16:05:59,Vol: 9932 | Ratio: 0.00 + SUPER_WALL
2025-11-14 16:29:59,2025-11-14,ES.v.0,6779.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,2.4405046811280653,ASK_ABSORPTION,PM_SESSION,8995,0,726,43.68,2025-12-17 16:00:13,Vol: 8995 | Ratio: 0.00 [RECLASS: CHOP]
2025-11-14 16:29:59,2025-11-14,ES.v.0,6765.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,3.4711186843062554,MAGNET,PM_SESSION,21649,0,870,62.11,2025-12-16 13:21:12,Vol: 11036 | Ratio: 0.00 + MAGNET
2025-11-14 16:29:59,2025-11-14,ES.v.0,6755.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,2.6478528077195533,MAGNET,PM_SESSION,10069,0,552,37.13,2025-11-25 14:41:07,Vol: 10069 | Ratio: 0.00
2025-11-14 09:33:21,2025-11-14,ES.v.0,6707.0,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,2.48894334782026,BUYING_TAIL,AM_SESSION,153348,6,742,32.99,2025-11-25 10:28:33,"Tail (147t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-11-14 10:06:59,2025-11-14,ES.v.0,6728.0,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,1.4359288545116882,GAP_ZONE,AM_SESSION,16443,0,811,52.39,2025-11-25 11:18:54,"Gap (12t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-11-14 10:30:09,2025-11-14,ES.v.0,6742.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,1.0051501981581816,GAP_ZONE,AM_SESSION,36235,0,410,31.72,2025-11-25 11:51:35,"Gap (36t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=EARLY] [RECLASS: CHOP]"
2025-11-17 16:29:59,2025-11-17,ES.v.0,6758.0,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,AM_SESSION,31090,0,154,9.34,2025-11-25 14:43:42,Vol: 8343 | Ratio: 0.00 + SUPER_WALL
2025-11-17 16:29:59,2025-11-17,ES.v.0,6760.0,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,3.883219954648526,ASK_ABSORPTION,AM_SESSION,7372,0,176,13.26,2025-11-25 14:49:30,Vol: 7372 | Ratio: 0.00
2025-11-17 16:29:59,2025-11-17,ES.v.0,6695.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,3.0067155067155067,MAGNET,PM_SESSION,9830,0,502,22.29,2025-11-25 10:05:31,Vol: 9830 | Ratio: 0.00
2025-11-17 16:29:59,2025-11-17,ES.v.0,6746.75,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,2.9434850863422297,MAGNET,AM_SESSION,8089,0,93,5.7,2025-11-25 12:02:04,Vol: 8089 | Ratio: 0.00
2025-11-17 16:29:59,2025-11-17,ES.v.0,6697.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,2.939124367695797,MAGNET,PM_SESSION,7999,0,656,34.23,2025-11-25 10:05:35,Vol: 7999 | Ratio: 0.00
2025-11-17 09:50:43,2025-11-17,ES.v.0,6769.75,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,2.834467120181406,SELLING_TAIL,AM_SESSION,19089,0,979,75.58,2025-12-16 13:33:16,"Tail (21t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-11-17 15:03:46,2025-11-17,ES.v.0,6663.5,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,2.180359323216466,BUYING_TAIL,PM_SESSION,21852,0,1583,78.5,2025-11-24 09:59:04,"Tail (21t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=LATE]"
2025-11-17 13:58:03,2025-11-17,ES.v.0,6710.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,0.8585164835164835,GAP_ZONE,PM_SESSION,19486,0,745,35.28,2025-11-25 10:29:00,"Gap (33t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY] [RECLASS: CHOP] [PM_WEAK]"
2025-11-18 16:29:59,2025-11-18,ES.v.0,6676.5,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,PM_SESSION,43075,0,826,26.68,2025-11-25 09:50:22,Vol: 11472 | Ratio: 0.00 + WALL
2025-11-18 16:29:59,2025-11-18,ES.v.0,6675.0,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,6.811499971730649,ASK_ABSORPTION,PM_SESSION,20894,0,700,32.0,2025-11-25 09:50:19,Vol: 10726 | Ratio: 0.00 + WALL
2025-11-18 16:29:59,2025-11-18,ES.v.0,6670.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,6.500254424153332,MAGNET,PM_SESSION,40729,0,763,31.56,2025-11-24 10:00:00,Vol: 15935 | Ratio: 0.00 + MAGNET
2025-11-18 16:29:59,2025-11-18,ES.v.0,6665.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,4.017074687623678,MAGNET,PM_SESSION,13022,0,1061,49.23,2025-11-24 09:59:54,Vol: 13022 | Ratio: 0.00
2025-11-18 11:03:14,2025-11-18,ES.v.0,6603.0,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,2.826935037032849,BUYING_TAIL,AM_SESSION,44805,0,769,35.09,2025-11-21 13:19:06,"Tail (37t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY]"
2025-11-18 13:40:51,2025-11-18,ES.v.0,6685.75,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,2.120201277774637,SELLING_TAIL,PM_SESSION,3303,0,638,31.14,2025-11-25 09:51:04,"Tail (8t) [MODERATE: Vol=LOW, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-11-19 16:29:58,2025-11-19,ES.v.0,6661.75,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,53573,0,570,22.83,2025-11-24 09:57:20,Vol: 13540 | Ratio: 0.00 + MAGNET
2025-11-19 10:11:30,2025-11-19,ES.v.0,6701.25,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,4.797933198007013,SELLING_TAIL,AM_SESSION,52673,0,324,16.83,2025-11-25 10:27:42,"Tail (32t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-11-19 12:40:06,2025-11-19,ES.v.0,6628.0,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,2.7680383834655844,BUYING_TAIL,PM_SESSION,19403,21,818,32.5,2025-11-21 16:15:38,"Tail (25t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-11-20 16:29:59,2025-11-20,ES.v.0,6770.0,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,AM_SESSION,30971,0,426,53.36,2025-12-16 13:33:17,Vol: 9787 | Ratio: 0.00 + WALL
2025-11-20 16:29:59,2025-11-20,ES.v.0,6594.75,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,9.86351416557524,MAGNET,PM_SESSION,80298,0,65,1.07,2025-11-21 11:36:11,Vol: 10936 | Ratio: 0.00 + MAGNET
2025-11-20 16:29:59,2025-11-20,ES.v.0,6767.5,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,9.005537556581881,ASK_ABSORPTION,AM_SESSION,36297,0,523,54.02,2025-12-16 13:29:53,Vol: 7681 | Ratio: 0.00 + WALL
2025-11-20 16:29:59,2025-11-20,ES.v.0,6558.0,REVERSAL_ENTRY,WALL,LONG_DEFENSE,6.610601778451781,BID_ABSORPTION,PM_SESSION,23146,0,398,13.3,2025-11-21 11:20:12,Vol: 8468 | Ratio: 0.00 + WALL
2025-11-20 16:29:59,2025-11-20,ES.v.0,6556.5,REVERSAL_ENTRY,WALL,LONG_DEFENSE,5.3263941545460805,BID_ABSORPTION,PM_SESSION,14491,0,286,9.07,2025-11-21 11:20:10,Vol: 7614 | Ratio: 0.00 + WALL
2025-11-20 16:29:59,2025-11-20,ES.v.0,6775.0,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,4.119850187265918,ASK_ABSORPTION,AM_SESSION,7830,0,163,24.32,2025-12-17 15:59:29,Vol: 7830 | Ratio: 0.00
2025-11-20 16:29:59,2025-11-20,ES.v.0,6765.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,2.875853036465154,ASK_ABSORPTION,AM_SESSION,7649,0,336,31.12,2025-12-16 13:21:12,Vol: 7649 | Ratio: 0.00 [RECLASS: CHOP]
2025-11-20 16:29:59,2025-11-20,ES.v.0,6780.0,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,4.094575032742814,ASK_ABSORPTION,AM_SESSION,7392,0,460,38.21,2025-12-17 16:00:19,Vol: 7392 | Ratio: 0.00
2025-11-20 16:29:59,2025-11-20,ES.v.0,6772.0,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,4.064704395579145,ASK_ABSORPTION,AM_SESSION,6936,0,347,36.35,2025-12-16 14:25:43,Vol: 6936 | Ratio: 0.00
2025-11-20 16:29:59,2025-11-20,ES.v.0,6777.0,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,4.057811171618299,ASK_ABSORPTION,AM_SESSION,6848,0,399,30.43,2025-12-17 16:00:00,Vol: 6848 | Ratio: 0.00
2025-11-20 16:29:59,2025-11-20,ES.v.0,6596.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,3.152501091427127,MAGNET,PM_SESSION,9353,0,30,0.48,2025-11-21 11:36:15,Vol: 9353 | Ratio: 0.00
2025-11-20 16:00:17,2025-11-20,ES.v.0,6552.25,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,1.83819305622573,BUYING_TAIL,PM_SESSION,2269,34,252,6.7,2025-11-21 11:20:04,"Tail (8t) [WEAK: Vol=LOW, Δ=WEAK, Time=LATE]"
2025-11-21 16:29:59,2025-11-21,ES.v.0,6637.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,26583,0,0,0.0,,Vol: 9159 | Ratio: 0.00 + MAGNET
2025-11-21 16:29:59,2025-11-21,ES.v.0,6570.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,6.317813487158359,MAGNET,AM_SESSION,9874,0,0,0.0,,Vol: 9874 | Ratio: 0.00
2025-11-21 16:29:59,2025-11-21,ES.v.0,6580.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,6.272032230005037,MAGNET,AM_SESSION,9288,0,0,0.0,,Vol: 9288 | Ratio: 0.00
2025-11-21 16:29:59,2025-11-21,ES.v.0,6565.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,6.239985349997712,MAGNET,AM_SESSION,8845,0,0,0.0,,Vol: 8845 | Ratio: 0.00
2025-11-21 10:37:13,2025-11-21,ES.v.0,6541.5,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,4.578125715332144,BUYING_TAIL,AM_SESSION,2708,47,0,0.0,,"Tail (11t) [MODERATE: Vol=LOW, Δ=WEAK, Time=EARLY]"
2025-11-21 11:36:07,2025-11-21,ES.v.0,6598.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,1.9228128004395004,GAP_ZONE,AM_SESSION,9054,0,0,0.0,,"Gap (16t) [WEAK: Vol=MODERATE, Δ=WEAK, Time=MIDDAY] [RECLASS: CHOP]"
2025-11-24 16:29:59,2025-11-24,ES.v.0,6720.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,7.0,ASK_ABSORPTION,PM_SESSION,118108,0,255,11.2,2025-11-25 11:16:11,Vol: 19041 | Ratio: 0.00 + SUPER_WALL [RECLASS: CHOP]
2025-11-24 16:29:59,2025-11-24,ES.v.0,6724.5,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,8.271776805500311,ASK_ABSORPTION,PM_SESSION,94680,0,475,29.32,2025-11-25 11:18:24,Vol: 17513 | Ratio: 0.00 + WALL
2025-11-24 16:29:59,2025-11-24,ES.v.0,6722.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,4.234146826524234,ASK_ABSORPTION,PM_SESSION,78946,0,393,17.02,2025-11-25 11:16:32,Vol: 16343 | Ratio: 0.00 + WALL [RECLASS: CHOP]
2025-11-24 09:50:23,2025-11-24,ES.v.0,6670.0,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,1.8466958349906246,BUYING_TAIL,AM_SESSION,145307,53,0,0.0,,"Tail (94t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-11-24 15:54:54,2025-11-24,ES.v.0,6729.75,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,1.4205352576850958,SELLING_TAIL,PM_SESSION,9078,0,67,4.43,2025-11-25 11:26:37,"Tail (9t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=LATE]"
2025-11-24 10:33:00,2025-11-24,ES.v.0,6693.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,0.7457810102846751,GAP_ZONE,AM_SESSION,33336,0,112,3.62,2025-11-25 10:05:28,"Gap (30t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=EARLY] [RECLASS: CHOP]"
2025-11-25 16:29:59,2025-11-25,ES.v.0,6782.0,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,PM_SESSION,71356,0,247,23.37,2025-12-17 16:04:15,Vol: 12550 | Ratio: 0.00 + SUPER_WALL
2025-11-25 16:29:59,2025-11-25,ES.v.0,6780.75,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,2.5892844341854366,ASK_ABSORPTION,PM_SESSION,8342,0,266,22.81,2025-12-17 16:00:21,Vol: 8342 | Ratio: 0.00
2025-11-25 16:29:59,2025-11-25,ES.v.0,6768.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,1.995727537312363,MAGNET,PM_SESSION,10699,0,142,18.77,2025-12-16 13:30:03,Vol: 10699 | Ratio: 0.00
2025-11-25 09:50:13,2025-11-25,ES.v.0,6688.75,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,1.8638260046739021,BUYING_TAIL,AM_SESSION,34153,9,0,0.0,,"Tail (58t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-11-25 15:38:53,2025-11-25,ES.v.0,6784.5,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,1.4337123112876171,SELLING_TAIL,PM_SESSION,59146,0,471,39.75,2025-12-17 16:05:46,"Tail (33t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=LATE]"
2025-11-25 11:40:01,2025-11-25,ES.v.0,6744.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,0.752698963425999,GAP_ZONE,AM_SESSION,21963,0,0,0.0,,"Gap (25t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY] [RECLASS: CHOP]"
2025-11-25 12:00:14,2025-11-25,ES.v.0,6752.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,0.5645242225694992,GAP_ZONE,PM_SESSION,21865,0,0,0.0,,"Gap (20t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY] [RECLASS: CHOP] [PM_WEAK]"
2025-11-26 16:29:59,2025-11-26,ES.v.0,6842.0,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,PM_SESSION,91034,0,3050,243.32,2025-12-19 09:29:33,Vol: 16507 | Ratio: 0.00 + SUPER_WALL
2025-11-26 16:29:59,2025-11-26,ES.v.0,6836.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,2.3909292580724677,MAGNET,PM_SESSION,16366,0,2277,166.28,2025-12-19 09:28:04,Vol: 16366 | Ratio: 0.00
2025-11-26 10:00:04,2025-11-26,ES.v.0,6799.75,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,1.6432503491906993,BUYING_TAIL,AM_SESSION,5301,5,654,62.9,2025-12-17 13:37:17,"Tail (17t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=EARLY]"
